Random melody 716,64,533,69,600,71,566,60,596,64,550,71,556,69,584,67,534
Random melody 717,71,571,72,544,62,509,71,562,67,520,65,535,71,574,64,529
Random melody 718,72,520,67,537,62,550,62,541,64,557,60,508,69,583,64,518
Random melody 719,69,500,65,549,62,509,60,514,65,540,65,517,71,514,67,566
Random melody 720,71,570,65,585,72,519,62,581,65,513,69,531,62,538,60,586
Random melody 721,67,541,67,542,60,547,65,500,62,521,62,591,71,523,60,502
Random melody 722,62,542,64,585,65,507,69,557,67,552,65,572,69,558,72,586
Random melody 723,72,550,72,550,60,545,64,541,69,584,60,544,71,560,72,569
Random melody 724,72,581,72,525,72,532,71,575,65,565,71,559,72,588,72,580
Random melody 725,72,532,60,517,72,518,65,599,71,520,72,506,60,513,65,576
Random melody 726,69,579,60,524,67,592,71,598,65,502,71,583,67,577,72,511
Random melody 727,64,530,69,590,72,526,64,567,67,517,62,530,67,573,69,540
Random melody 728,65,577,64,556,62,554,67,514,69,517,62,600,65,553,72,546
Random melody 729,65,539,72,580,67,589,62,538,71,507,67,551,67,567,69,550
Random melody 730,60,556,64,518,60,527,72,546,69,502,64,566,67,520,62,574
Random melody 731,62,501,65,523,60,567,64,540,69,538,62,596,65,555,69,553
Random melody 732,64,517,72,556,62,508,62,510,72,564,71,522,62,519,62,509
Random melody 733,62,546,72,557,71,508,69,553,71,595,62,565,60,521,64,591
Random melody 734,65,561,65,560,62,587,62,542,71,513,67,587,62,569,67,552
Random melody 735,67,598,69,584,69,513,65,527,67,548,71,584,71,552,72,595
Random melody 736,72,558,62,539,65,571,67,531,60,527,65,536,67,532,65,550
Random melody 737,71,549,67,527,69,569,65,548,69,573,64,575,60,510,72,581
Random melody 738,62,552,65,543,69,576,69,588,62,596,71,560,64,600,69,570
Random melody 739,69,581,65,528,60,596,72,522,71,590,62,506,62,574,65,553
Random melody 740,72,537,62,559,72,512,65,511,62,546,64,579,72,571,60,581
Random melody 741,65,504,62,556,72,577,67,565,64,509,62,546,64,596,67,573
Random melody 742,72,511,71,600,64,531,72,595,67,560,60,502,69,554,71,538
Random melody 743,60,524,72,547,64,534,71,532,65,536,64,500,67,528,71,549
Random melody 744,60,522,72,584,67,516,64,560,71,589,60,596,67,509,64,569
Random melody 745,64,593,67,581,60,566,62,574,69,595,65,536,71,535,71,582
Random melody 746,65,556,69,544,60,586,67,523,71,538,72,597,64,570,72,508
Random melody 747,60,557,62,518,72,510,69,544,60,591,72,600,67,543,60,556
Random melody 748,64,527,69,522,72,531,69,510,62,589,65,520,65,572,64,580
Random melody 749,67,528,60,562,69,563,69,511,72,587,67,535,67,540,60,558
Random melody 750,65,563,71,560,72,507,71,514,65,599,65,562,60,592,71,597
Random melody 751,72,573,64,548,72,595,71,553,60,502,65,526,60,565,71,590
Random melody 752,64,513,71,520,69,546,69,563,64,536,67,563,60,512,67,551
Random melody 753,65,570,67,516,71,518,62,548,62,502,67,508,67,575,69,545
Random melody 754,67,509,71,541,72,520,64,546,71,554,71,518,62,522,65,547
Random melody 755,71,547,65,566,72,521,69,511,69,549,72,600,60,579,67,591
Random melody 756,71,571,71,598,65,511,64,507,64,525,72,584,62,510,71,536
Random melody 757,64,501,60,557,71,592,62,509,72,542,69,528,62,530,71,599
Random melody 758,60,502,65,531,71,580,62,543,62,517,72,553,60,568,65,579
Random melody 759,60,563,69,512,60,519,60,512,64,574,64,562,69,506,71,521
Random melody 760,71,505,71,522,69,579,71,573,72,596,62,506,60,545,62,527
Random melody 761,64,564,62,512,65,526,71,556,69,584,71,593,65,502,62,600
Random melody 762,72,589,69,566,67,586,64,506,62,542,64,589,65,591,72,525
Random melody 763,60,535,67,520,67,600,67,561,67,573,65,552,60,581,64,518
Random melody 764,64,522,69,598,69,566,62,594,62,558,67,545,65,508,71,553
Random melody 765,67,599,71,575,71,562,62,587,62,535,69,536,64,586,67,521
Random melody 766,62,543,65,503,65,510,64,524,71,564,64,502,69,554,64,502
Random melody 767,65,525,71,502,71,512,65,590,67,504,71,539,72,591,64,558
Random melody 768,71,513,64,592,60,590,64,580,71,526,65,538,71,595,71,573
Random melody 769,62,514,69,508,65,593,64,548,60,516,67,522,62,572,64,520
Random melody 770,60,521,71,594,71,531,60,572,72,562,64,526,72,590,65,581
Random melody 771,72,514,67,537,67,515,71,557,65,520,71,518,62,500,60,505
Random melody 772,60,573,72,552,65,514,69,598,60,518,71,533,62,542,69,534
Random melody 773,64,591,71,519,60,533,71,520,71,508,60,553,71,598,67,519
Random melody 774,67,546,62,542,64,581,72,564,72,519,69,544,67,519,69,583
Random melody 775,64,538,69,572,60,581,60,542,62,519,71,507,67,523,62,565
Random melody 776,65,563,60,518,67,540,62,509,71,505,71,503,62,527,67,554
Random melody 777,60,550,65,580,60,549,72,565,64,550,71,544,64,598,69,579
Random melody 778,60,510,64,538,72,572,69,575,60,531,60,559,69,591,64,575
Random melody 779,67,537,71,552,62,500,64,502,71,532,71,511,64,526,60,598
Random melody 780,69,561,67,552,60,596,62,507,67,596,69,585,72,542,60,543
Random melody 781,67,506,65,501,60,569,60,579,60,566,64,538,65,543,72,582
Random melody 782,69,565,65,502,62,599,64,538,65,582,62,561,67,571,67,587
Random melody 783,69,554,69,598,71,502,69,541,67,502,64,583,71,585,62,582
Random melody 784,64,599,69,548,72,532,71,549,69,514,60,600,64,538,62,562
Random melody 785,64,566,62,527,62,517,71,594,72,527,72,554,67,518,64,513
Random melody 786,60,565,69,574,71,534,62,532,71,518,72,568,62,544,65,524
Random melody 787,69,596,72,504,60,586,71,523,62,510,62,585,71,599,65,542
Random melody 788,67,505,72,558,60,597,67,543,60,592,64,524,67,517,69,573
Random melody 789,67,559,72,571,72,590,71,570,67,569,60,506,65,511,71,536
Random melody 790,65,529,67,592,60,585,71,501,64,552,65,586,71,549,72,553
Random melody 791,65,525,72,585,64,520,62,532,69,502,62,541,64,584,71,567
Random melody 792,67,548,65,568,65,527,67,541,65,529,67,564,72,521,71,518
Random melody 793,67,580,60,513,71,561,60,576,72,522,65,579,69,582,67,515
Random melody 794,67,544,71,551,60,579,72,566,69,511,72,561,64,589,64,517
Random melody 795,60,525,62,539,62,575,71,511,62,513,62,580,65,571,71,541
Random melody 796,69,589,71,510,60,518,67,547,71,559,71,553,62,535,64,576
Random melody 797,69,542,65,584,72,588,65,594,69,506,60,530,64,592,72,579
Random melody 798,65,561,65,512,71,533,60,581,60,561,65,589,65,538,62,528
Random melody 799,71,591,60,556,65,507,60,575,69,513,64,513,67,513,72,534
Random melody 800,62,548,62,584,62,597,64,501,65,542,64,500,62,547,64,550
Random melody 801,62,515,62,500,62,551,69,501,62,546,72,532,64,525,60,530
Random melody 802,65,536,60,572,62,558,69,516,64,518,62,586,65,500,69,594
Random melody 803,71,575,67,561,64,530,60,526,69,545,60,541,69,568,62,591
Random melody 804,72,533,65,575,60,534,60,546,64,554,69,567,64,577,67,593
Random melody 805,60,594,64,534,71,569,71,551,64,591,62,578,71,511,71,527
Random melody 806,67,552,62,510,72,524,65,586,64,553,60,542,72,586,71,501
Random melody 807,62,581,64,536,62,566,64,578,65,580,69,547,64,531,72,594
Random melody 808,65,598,69,510,71,598,64,586,72,565,65,515,64,600,65,580
Random melody 809,69,536,62,561,67,509,71,587,62,543,65,554,60,590,62,530
Random melody 810,71,521,71,598,60,525,62,560,62,558,71,599,65,582,71,574
Random melody 811,71,542,71,530,69,593,72,590,69,517,69,564,64,548,67,531
Random melody 812,60,548,67,588,62,546,65,554,64,573,64,582,65,513,64,510
Random melody 813,60,515,60,507,72,584,67,528,69,564,62,537,60,550,62,525
Random melody 814,60,552,67,515,65,570,69,568,67,590,65,562,72,511,60,587
Random melody 815,60,550,71,548,62,549,64,566,60,584,65,599,60,582,60,599
Random melody 816,62,569,71,552,64,504,67,594,69,533,71,582,69,500,71,511
Random melody 817,62,529,69,588,67,550,71,503,60,532,65,513,60,584,64,516
Random melody 818,67,518,67,549,71,514,64,545,71,575,67,522,72,549,71,539
Random melody 819,62,542,62,596,60,523,64,553,65,576,65,502,71,564,71,564
Random melody 820,67,559,71,501,60,576,67,547,60,553,67,539,71,545,71,582
Random melody 821,65,548,64,599,65,531,64,565,71,506,69,584,72,519,64,512
Random melody 822,65,518,64,567,60,591,67,515,64,588,62,547,67,529,60,524
Random melody 823,62,579,69,544,67,509,69,516,65,515,71,537,69,508,67,518
Random melody 824,72,598,65,534,60,583,67,537,71,505,60,533,67,583,65,559
Random melody 825,62,527,60,589,65,528,71,565,64,534,69,600,69,527,69,546
Random melody 826,69,535,67,538,69,563,67,521,72,577,67,597,69,598,62,563
Random melody 827,65,599,60,586,65,600,67,590,65,518,64,583,67,527,65,567
Random melody 828,71,556,65,545,65,573,71,596,60,529,65,572,72,532,65,501
Random melody 829,64,598,65,582,72,572,69,513,65,580,67,504,64,532,71,585
Random melody 830,71,560,67,573,71,570,69,544,67,516,69,509,69,560,72,507
Random melody 831,60,510,60,569,69,538,72,545,67,578,64,582,60,532,69,535
Random melody 832,65,527,71,581,65,578,65,506,71,538,69,513,67,508,71,574
Random melody 833,60,570,65,561,65,545,69,599,62,578,71,539,67,525,64,570
Random melody 834,60,581,67,561,67,566,71,519,69,503,64,521,71,509,62,592
Random melody 835,71,598,67,566,60,539,62,552,67,568,64,544,69,528,60,580
Random melody 836,72,520,65,510,67,570,62,559,62,554,60,531,67,598,72,585
Random melody 837,67,510,62,553,67,566,64,527,72,559,71,529,60,504,67,555
Random melody 838,60,578,69,541,60,513,60,587,72,588,72,573,72,591,72,541
Random melody 839,67,520,67,560,72,561,72,501,69,564,65,514,60,600,72,527
Random melody 840,65,571,60,575,62,502,65,518,62,596,65,547,60,551,72,505
Random melody 841,60,505,65,500,65,570,72,553,65,567,71,584,72,589,64,544
Random melody 842,65,531,72,539,69,541,60,578,60,585,60,596,67,529,72,563
Random melody 843,69,599,67,515,71,521,72,592,69,552,62,573,65,549,69,581
Random melody 844,72,565,69,519,69,551,67,569,65,546,67,558,69,546,60,548
Random melody 845,71,517,65,587,60,557,71,595,67,535,60,535,69,540,62,589
Random melody 846,65,573,60,535,72,600,71,567,67,521,62,531,62,590,67,558
Random melody 847,65,574,71,563,71,551,67,568,62,588,60,563,69,510,72,547
Random melody 848,65,518,65,505,71,599,71,534,65,534,62,583,71,584,64,542
Random melody 849,69,561,72,547,65,570,69,556,65,548,71,535,64,536,62,502
Random melody 850,72,541,71,530,67,512,60,570,67,586,65,527,60,542,71,600
Random melody 851,69,591,64,508,65,579,69,534,60,588,69,565,72,539,64,595
Random melody 852,72,551,67,575,64,513,67,570,65,589,60,513,72,600,65,502
Random melody 853,64,517,69,502,67,562,65,548,62,588,60,562,62,539,65,537
Random melody 854,72,534,65,585,67,524,69,533,65,589,69,527,67,556,62,598
Random melody 855,69,559,65,563,64,595,64,552,69,595,65,548,69,537,69,583
Random melody 856,64,539,69,557,67,520,69,585,65,546,64,569,72,582,71,577
Random melody 857,72,534,65,568,71,597,69,589,69,503,65,552,67,593,71,579
Random melody 858,60,501,60,596,67,582,71,503,65,525,64,548,72,553,67,579
Random melody 859,71,554,64,541,60,542,60,576,65,592,72,528,69,585,65,542
Random melody 860,65,590,71,512,60,520,62,528,62,571,72,508,71,594,72,565
Random melody 861,65,527,67,542,62,525,65,532,69,526,60,513,69,538,71,563
Random melody 862,69,545,69,588,60,540,62,560,69,543,64,563,64,527,69,597
Random melody 863,64,527,65,573,71,556,69,515,65,594,67,521,62,506,65,514
Random melody 864,62,508,69,550,62,520,64,542,64,562,71,503,62,535,64,590
Random melody 865,67,538,65,577,64,503,69,597,62,536,71,560,65,574,64,518
Random melody 866,62,579,64,590,71,597,62,585,67,517,60,565,64,584,67,577
Random melody 867,65,581,71,515,69,500,71,509,72,556,72,578,65,502,64,511
Random melody 868,65,566,67,517,71,595,60,509,60,522,65,562,62,571,71,558
Random melody 869,60,535,72,523,69,507,65,519,72,550,60,560,65,532,72,559
Random melody 870,65,600,72,580,65,566,69,590,71,546,65,515,72,581,60,553
Random melody 871,72,503,62,590,69,593,69,549,67,558,62,570,72,584,69,545
Random melody 872,60,543,65,526,67,558,69,585,71,581,62,598,62,584,62,503
Random melody 873,65,535,64,594,60,585,69,558,72,570,71,536,72,584,72,586
Random melody 874,67,563,69,549,62,583,71,548,69,579,71,553,69,509,72,553
Random melody 875,69,556,60,556,67,544,65,555,67,520,65,549,72,506,69,597
Random melody 876,72,506,69,594,67,513,62,562,62,534,65,526,72,567,69,573
Random melody 877,62,568,72,527,60,520,72,533,65,539,60,598,71,558,72,539
Random melody 878,62,515,65,590,62,534,72,525,71,546,71,582,60,521,65,583
Random melody 879,64,536,69,595,65,587,60,522,65,557,72,527,72,575,62,521
Random melody 880,60,562,64,572,64,549,64,591,65,596,69,520,72,547,64,520
Random melody 881,69,507,65,518,67,531,64,552,64,561,71,508,71,538,71,591
Random melody 882,71,575,69,562,65,537,69,533,60,551,72,544,71,535,62,598
Random melody 883,69,528,60,525,67,539,71,522,69,587,64,529,62,545,64,596
Random melody 884,62,539,72,532,71,517,69,503,67,598,65,539,64,538,69,545
Random melody 885,60,509,72,595,71,562,65,536,71,560,60,556,62,555,71,568
Random melody 886,69,527,69,500,62,531,71,522,62,568,65,596,60,573,71,561
Random melody 887,72,579,69,561,62,559,71,550,71,578,71,556,62,589,60,576
Random melody 888,71,520,65,550,60,526,69,542,67,511,67,582,60,507,65,504
Random melody 889,64,516,72,579,67,509,65,575,72,540,67,560,64,583,72,573
Random melody 890,60,571,67,511,62,529,72,533,72,554,69,511,62,524,62,579
Random melody 891,65,522,64,507,60,584,62,544,71,546,64,535,60,537,69,552
Random melody 892,64,589,64,556,60,501,65,515,60,554,67,569,67,531,72,502
Random melody 893,72,544,69,533,69,556,65,587,60,545,62,578,60,578,72,517
Random melody 894,60,500,67,560,72,570,60,518,67,540,62,533,62,558,65,517
Random melody 895,65,564,71,529,60,537,72,580,65,584,71,509,72,511,72,600
Random melody 896,71,575,60,580,64,546,64,575,69,520,72,573,67,563,62,578
Random melody 897,71,502,67,551,71,549,64,512,71,513,65,582,72,570,64,566
Random melody 898,69,516,69,560,67,596,69,520,69,515,71,564,69,545,72,593
Random melody 899,72,576,60,551,62,593,69,537,65,595,62,531,60,520,60,521
Random melody 900,67,560,69,533,69,507,72,548,67,571,71,567,71,583,62,554
Random melody 901,67,519,65,592,64,568,69,500,64,564,60,587,67,518,65,503
Random melody 902,69,562,67,568,69,565,72,587,67,537,62,518,71,526,65,566
Random melody 903,67,590,67,504,67,528,67,532,72,541,64,586,60,573,64,586
Random melody 904,64,578,72,518,64,575,60,570,65,584,65,520,65,549,69,508
Random melody 905,60,520,72,589,64,542,60,538,71,578,67,514,64,522,72,571
Random melody 906,71,528,64,502,65,504,71,582,64,539,71,521,71,544,71,569
Random melody 907,64,588,60,507,71,502,64,560,67,541,65,514,65,600,67,527
Random melody 908,64,517,67,595,60,536,64,574,67,506,67,588,67,539,62,511
Random melody 909,60,519,72,508,71,587,65,518,65,586,62,549,67,597,62,510
Random melody 910,65,534,62,508,72,585,69,521,64,585,64,540,65,506,67,561
Random melody 911,64,507,64,600,65,595,65,509,65,538,71,585,64,521,67,540
Random melody 912,72,552,62,502,67,548,65,557,71,553,62,567,67,513,65,540
Random melody 913,60,568,65,505,67,532,60,554,72,566,72,508,72,564,64,531
Random melody 914,65,586,67,538,71,523,62,577,64,516,69,568,60,575,60,506
Random melody 915,64,518,69,520,67,527,60,561,69,554,65,597,67,566,64,554
Random melody 916,72,587,60,505,72,556,64,537,62,588,71,591,60,527,72,532
Random melody 917,64,553,71,525,64,535,71,510,71,534,72,579,65,523,72,537
Random melody 918,65,545,69,586,67,523,60,530,69,545,69,504,67,571,71,539
Random melody 919,67,551,60,546,71,571,65,565,69,568,67,541,65,590,60,590
Random melody 920,71,558,64,512,64,526,60,539,69,543,67,508,71,590,67,554
Random melody 921,64,514,69,556,69,564,60,504,62,584,71,571,65,583,64,529
Random melody 922,71,506,62,580,69,570,64,510,69,543,72,597,67,523,62,570
Random melody 923,72,525,69,565,71,538,64,537,69,592,65,567,69,572,65,537
Random melody 924,65,600,64,545,64,538,72,532,60,585,60,574,69,558,72,516
Random melody 925,71,533,65,515,60,524,71,579,71,557,60,557,72,521,60,530
Random melody 926,71,500,64,588,60,580,60,595,71,512,64,594,64,507,67,516
Random melody 927,67,500,65,524,62,579,71,546,69,564,65,557,65,555,67,568
Random melody 928,67,544,60,585,71,541,67,525,67,543,60,561,71,511,67,582
Random melody 929,69,598,60,512,72,530,69,551,64,590,64,525,65,536,64,525
Random melody 930,72,557,72,576,69,511,60,566,67,519,69,547,71,541,72,522
Random melody 931,60,520,65,545,65,551,60,562,64,581,62,539,62,557,62,517
Random melody 932,62,513,65,581,60,587,64,506,65,505,60,591,69,507,72,537
Random melody 933,72,573,64,516,64,557,64,521,72,572,69,570,69,504,65,525
Random melody 934,67,538,64,564,65,591,67,511,71,570,64,590,69,579,64,582
Random melody 935,72,561,65,580,65,509,69,593,64,523,72,517,62,539,67,599
Random melody 936,62,572,72,599,62,518,62,567,67,519,71,515,60,572,65,556
Random melody 937,71,562,60,545,65,503,69,530,69,546,62,505,60,526,72,530
Random melody 938,72,539,60,548,60,510,72,502,60,522,72,579,69,524,64,540
Random melody 939,71,576,62,581,65,523,67,573,62,600,69,509,65,511,64,520
Random melody 940,69,575,69,600,60,592,69,578,69,543,60,593,62,526,64,515
Random melody 941,65,516,71,531,60,583,69,568,60,590,69,519,71,528,62,559
Random melody 942,71,560,71,518,72,590,69,546,72,570,60,561,62,559,69,536
Random melody 943,65,568,69,556,65,542,65,581,64,584,65,549,64,549,69,582
Random melody 944,69,542,72,599,72,528,69,547,65,594,60,577,67,520,62,515
Random melody 945,62,510,62,518,62,540,65,561,67,599,72,587,72,590,64,500
Random melody 946,69,577,64,589,60,533,62,511,72,573,71,540,65,600,60,541
Random melody 947,69,503,64,594,69,533,69,585,65,568,64,537,72,506,71,505
Random melody 948,69,580,64,534,72,554,64,528,65,517,64,534,72,572,64,559
Random melody 949,72,532,65,593,62,519,67,557,64,511,65,565,62,516,72,504
Random melody 950,60,547,65,589,71,507,69,511,62,590,72,575,62,523,69,560
Random melody 951,62,559,60,563,60,573,67,590,65,570,72,514,72,511,72,557
Random melody 952,65,509,71,523,60,514,64,573,65,505,62,563,65,541,72,566
Random melody 953,62,579,72,568,60,583,71,515,69,576,71,502,64,596,65,540
Random melody 954,67,506,60,580,69,540,71,538,62,543,69,557,67,512,62,558
Random melody 955,72,541,65,533,62,521,72,592,67,517,69,593,71,532,64,539
Random melody 956,65,504,60,508,72,515,60,535,72,573,69,594,60,563,72,582
Random melody 957,67,570,71,520,71,506,65,553,60,546,67,527,71,501,67,555
Random melody 958,62,514,62,571,67,592,71,571,64,575,67,541,64,528,71,502
Random melody 959,67,587,62,559,67,586,72,596,72,575,71,533,62,510,71,575
Random melody 960,62,507,64,561,64,568,69,571,64,597,72,523,71,545,64,513
Random melody 961,60,567,69,558,72,556,67,506,62,517,64,505,71,569,72,503
Random melody 962,65,577,67,567,65,510,64,591,64,524,65,560,67,550,72,541
Random melody 963,62,553,64,575,69,531,60,529,69,512,67,537,62,507,71,503
Random melody 964,64,513,64,535,69,555,60,548,62,518,67,576,65,581,60,564
Random melody 965,67,521,71,576,65,594,64,574,67,504,69,573,62,532,67,563
Random melody 966,69,566,71,528,62,584,72,540,65,592,71,586,65,565,71,593
Random melody 967,72,597,65,580,65,540,71,544,65,570,62,581,71,579,72,572
Random melody 968,65,560,72,600,60,501,62,537,69,501,65,523,72,519,60,522
Random melody 969,64,580,64,543,67,563,71,571,60,544,72,556,67,520,72,536
Random melody 970,60,543,62,568,64,521,69,522,64,507,69,571,72,559,65,564
Random melody 971,65,554,60,545,72,545,64,571,62,507,67,542,60,544,72,568
Random melody 972,71,502,64,555,65,515,71,526,72,595,65,592,71,514,69,544
Random melody 973,62,540,67,550,62,535,69,570,62,566,62,523,65,531,67,501
Random melody 974,60,583,60,582,67,591,60,513,69,592,67,525,62,564,69,574
Random melody 975,64,563,64,524,69,600,64,555,71,532,65,571,69,589,67,562
Random melody 976,65,591,72,501,64,564,67,538,67,553,60,542,71,567,72,545
Random melody 977,67,564,71,584,69,549,67,536,72,568,67,557,67,565,71,539
Random melody 978,71,534,65,576,62,581,65,598,67,573,69,593,71,541,67,557
Random melody 979,65,559,60,510,69,509,67,546,67,543,60,542,65,517,67,590
Random melody 980,72,507,72,563,69,554,69,565,67,519,62,566,67,522,65,555
Random melody 981,69,571,60,518,60,518,64,587,64,586,64,545,67,572,72,502
Random melody 982,64,533,72,536,67,555,72,514,67,523,69,507,67,556,64,550
Random melody 983,71,532,71,570,60,507,72,531,71,575,72,595,72,539,60,514
Random melody 984,60,552,67,503,69,586,64,582,65,594,64,539,69,548,69,508
Random melody 985,69,503,62,552,69,577,72,507,64,514,64,573,67,535,62,561
Random melody 986,67,569,64,568,67,544,71,596,65,541,72,569,72,519,67,574
Random melody 987,72,543,64,501,71,577,62,553,65,531,72,527,62,577,64,551
Random melody 988,65,569,65,553,72,581,60,518,67,513,64,551,65,579,65,572
Random melody 989,64,547,67,552,65,519,69,585,65,562,71,525,71,556,62,514
Random melody 990,67,502,67,501,69,579,65,540,64,586,65,593,72,558,60,559
Random melody 991,60,586,72,595,72,529,64,543,65,542,67,536,69,535,69,536
Random melody 992,72,548,67,532,69,518,62,546,69,569,62,516,65,515,60,509
Random melody 993,72,565,60,553,65,529,69,526,71,530,60,529,72,568,67,525
Random melody 994,64,528,69,554,67,600,67,599,67,537,71,598,71,540,64,590
Random melody 995,65,529,62,577,60,538,65,576,62,585,62,575,67,505,62,596
Random melody 996,64,512,60,508,65,565,67,538,71,515,62,510,65,567,71,566
Random melody 997,67,579,69,545,72,596,69,542,72,506,67,510,69,506,71,600
Random melody 998,62,587,71,560,67,598,62,553,67,549,67,587,65,573,67,600
Random melody 999,64,560,67,599,65,600,72,538,60,582,72,541,62,505,69,559
